,item_id,amount,currency,location,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,Torpaq sahəsi,Binanın növü
5059,5153658,88000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,2 / 5,68 m²,2.0,var,,var,,
5060,5207919,190000,AZN,['Nərimanov r.'],Yeni tikili,8 / 15,65 m²,2.0,var,var,var,,
5061,5210273,700,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,9 / 18,85 m²,2.0,,,var,,
5062,4985640,150000,AZN,"['Neftçi bazası', 'Nərimanov r.']",Köhnə tikili,5 / 5,52 m²,2.0,var,,var,,
5063,5075201,269000,AZN,"['Şərq bazarı', '28 May m.', 'Nərimanov r.']",Yeni tikili,6 / 15,100 m²,3.0,var,var,var,,
5064,5234092,2000000,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,4 / 7,275 m²,4.0,yoxdur,,var,,
5065,5235914,310900,AZN,"['ASAN Xidmət №1', 'Neftçi bazası', 'Nərimanov r.']",Yeni tikili,6 / 13,120 m²,3.0,var,var,var,,
5066,5079276,1400,AZN,"['Elmlər Akademiyası m.', 'İncəsənət və Mədəniyyət Un.', 'Yasamal r.']",Yeni tikili,14 / 16,115 m²,2.0,,,var,,
5067,4783711,2500,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Ofis,,270 m²,5.0,,,var,,Biznes mərkəzi
5068,5235475,335000,AZN,"['Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,10 / 18,110 m²,3.0,yoxdur,,var,,
5069,5225273,172900,AZN,"['Yasamal bazarı', 'İnşaatçılar m.', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,9 / 9,70 m²,3.0,var,,var,,
5070,5182327,269000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,4 / 18,113 m²,3.0,yoxdur,,yoxdur,,
5071,5125116,395000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,190 m²,5.0,var,var,var,5 sot,
5072,5235087,295000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,11 / 18,91 m²,2.0,var,,var,,
5073,5233235,195000,AZN,"['Təhsil Nazirliyi', 'Azərbaycan turizm institutu', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,12 / 16,66 m²,3.0,var,var,var,,
5074,5079689,980000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,500 m²,6.0,var,,var,8 sot,
5075,5042589,142000,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,18 / 20,75 m²,2.0,var,var,var,,
5076,5234580,500,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,8 / 19,45 m²,2.0,,,,,
5077,4847732,225000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,175 m²,4.0,var,var,var,6 sot,
5078,5235742,190000,AZN,"['Şərq bazarı', 'Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,9 / 11,58 m²,2.0,yoxdur,,var,,
5079,5107152,240000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,,12 sot,,var,var,,,
5080,4937812,210000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,1 / 9,100 m²,4.0,var,var,var,,
5081,5234379,580000,AZN,"['Rusiya səfirliyi', 'Sevil Qazıyeva parkı', 'Zabitlər parkı', 'Park Zorge', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,2 / 13,215 m²,5.0,var,,var,,
5082,5225979,900,AZN,"['Bakı Slavyan Universiteti', '28 May m.', 'Azərbaycan Dillər Universiteti', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Yeni tikili,14 / 18,60 m²,2.0,,,var,,
5083,4819601,109000,AZN,"['Memar Əcəmi m.', '20 Yanvar m.', 'Binəqədi r.']",Köhnə tikili,1 / 5,55 m²,2.0,var,,var,,
5084,5234438,330000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Obyekt,,60 m²,,var,,var,,
5085,5238080,335000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,210 m²,5.0,var,var,var,2.8 sot,
5086,5219679,215000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,14 / 14,68 m²,2.0,var,,var,,
5087,5076993,900,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Obyekt,,170 m²,,,,var,,
5088,5224858,1800,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Ofis,,138 m²,4.0,,,var,,Biznes mərkəzi
5089,4939674,105000,AZN,['Xətai r.'],Köhnə tikili,5 / 9,65 m²,3.0,var,,var,,
5090,5216636,850,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,2 / 16,80 m²,2.0,,,var,,
5091,5181618,198000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Həyət evi/Bağ evi,,300 m²,7.0,yoxdur,,var,3 sot,
5092,5236728,180000,AZN,"['Bakı Dövlət Universiteti', 'Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,10 / 18,101 m²,2.0,var,var,yoxdur,,
5093,5237273,230000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,10 / 18,97 m²,2.0,var,var,var,,
5094,5174061,550,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,2 / 11,55 m²,2.0,,,var,,
5095,5141282,133000,AZN,"['Ayna Sultanova heykəli', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,7 / 9,45 m²,2.0,var,var,var,,
5096,5202472,178000,AZN,"['Səbail r.', 'Badamdar q.']",Yeni tikili,14 / 18,66.2 m²,2.0,var,var,var,,
5097,5203437,470000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,4 / 4,100 m²,3.0,yoxdur,,var,,
5098,5234912,112000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '5-ci mikrorayon q.']",Köhnə tikili,5 / 5,58 m²,2.0,var,,var,,
5099,4717161,655000,AZN,"['Nəsimi bazarı', 'Gənclik m.', 'Nəsimi r.']",Yeni tikili,14 / 17,280 m²,4.0,yoxdur,,yoxdur,,
5100,5237341,1700,AZN,"['İçəri Şəhər m.', 'İqtisad Universiteti', 'Dövlət İdarəçilik Akademiyası', 'Filarmoniya bağı', 'Axundov bağı', 'Prezident parkı', 'M.Ə.Sabir parkı', 'İçəri Şəhər', 'Səbail r.']",Yeni tikili,5 / 16,75 m²,2.0,,,var,,
5101,3585257,225000,AZN,"['Səbail r.', 'Badamdar q.']",Yeni tikili,16 / 16,101 m²,3.0,var,var,var,,
5102,5237314,50,AZN,"['Nəriman Nərimanov parkı', 'Rəssamlıq Akademiyası', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,6 / 17,58 m²,2.0,,,var,,
5103,5152550,451000,AZN,"['Xətai r.', 'Ağ şəhər q.']",Yeni tikili,4 / 8,119 m²,3.0,yoxdur,,yoxdur,,
5104,5110023,325000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,6 / 16,135 m²,3.0,var,var,var,,
5105,5237870,200,AZN,[],Həyət evi/Bağ evi,,160 m²,4.0,,,var,12 sot,
5106,4947026,390000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,5 / 21,185 m²,4.0,var,var,var,,
5107,4903540,2200,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,,170 m²,,,,var,,
5108,5001977,200,AZN,"['Abşeron r.', 'Görədil q.']",Həyət evi/Bağ evi,,200 m²,4.0,,,var,15 sot,
5109,5161544,168999,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,4 / 5,45 m²,2.0,var,,var,,
5110,4828001,130000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Həyət evi/Bağ evi,,65 m²,2.0,var,,var,1 sot,
5111,5162968,150000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,8 / 12,86 m²,2.0,var,,var,,
5112,5236023,207000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,4 / 8,81 m²,3.0,var,,var,,
5113,4483206,258944,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,3 / 9,95.2 m²,2.0,yoxdur,var,yoxdur,,
5114,5181881,125000,AZN,['Sabunçu r.'],Torpaq,,6 sot,,var,,,,
5115,5234302,60000,AZN,"['Abşeron r.', 'Atyalı q.']",Həyət evi/Bağ evi,,90 m²,4.0,var,,var,2 sot,
5116,5234737,1199,AZN,"['Rəssamlıq Akademiyası', 'Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,3 / 8,98 m²,3.0,,,var,,
5117,5214982,130000,AZN,"['Xətai r.', 'Əhmədli q.']",Köhnə tikili,5 / 9,55 m²,2.0,yoxdur,,var,,
5118,5028435,598000,AZN,"['Dövlət Statistika Komitəsi', 'Mərkəzi Park', 'M.Hüseynzadə parkı', 'Nizami m.', 'Yasamal r.']",Obyekt,,100 m²,,var,,var,,
5119,5215468,100,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,200 m²,5.0,,,var,8 sot,
5120,5025530,325000,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,9 / 17,101 m²,3.0,var,,var,,
5121,5110377,1500,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,9 / 27,145 m²,3.0,,,var,,
5122,5213798,300000,AZN,"['Şərq bazarı', '28 May m.', 'Nərimanov r.']",Yeni tikili,15 / 16,140 m²,3.0,var,,yoxdur,,
5123,4879915,150000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,,6 sot,,var,var,,,
5124,5216338,385000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,15 / 17,142 m²,3.0,var,,var,,
5125,5191501,145000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,4 / 18,72 m²,3.0,var,,var,,
5126,5146132,255000,AZN,"['Mərdəkan q.', 'Xəzər r.']",Həyət evi/Bağ evi,,200 m²,4.0,var,,var,4 sot,
5127,5194465,9000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Həyət evi/Bağ evi,,260 m²,6.0,,,var,12 sot,
5128,5237997,270000,AZN,"['Əhmədli m.', 'Xətai r.']",Yeni tikili,10 / 15,155 m²,3.0,var,var,var,,
5129,4866927,700,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,4 / 20,60 m²,2.0,,,var,,
5130,5156216,447500,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,4 / 7,73.1 m²,2.0,yoxdur,,yoxdur,,
5131,5237507,2300,AZN,"['Mərkəzi Univermaq', 'M.Ə.Sabir parkı', 'Fəvvarələr meydanı', 'İqtisad Universiteti', 'Azərbaycan kinoteatrı', 'Beşmərtəbə', 'İçəri Şəhər m.', 'Nizami m.', 'Sahil m.', 'Səbail r.']",Ofis,,200 m²,3.0,,,var,,Ev / Mənzil
5132,4899331,495000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,250 m²,4.0,var,var,var,5.5 sot,
5133,5233041,1600,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,4 / 7,60 m²,2.0,,,var,,
5134,4989038,108000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,6 sot,,var,,,,
5135,5097684,65000,AZN,"['Abşeron r.', 'Saray q.']",Yeni tikili,12 / 13,84 m²,2.0,yoxdur,,yoxdur,,
5136,5237313,150000,AZN,[],Torpaq,,12 sot,,var,,,,
5137,5234513,2200,AZN,"['Port Baku', 'Crescent Bay', 'Cavanşir körpüsü', 'Nəsimi r.']",Yeni tikili,11 / 32,90 m²,3.0,,,var,,
5138,5237954,152000,AZN,"['Xalqlar Dostluğu m.', 'Neftçilər m.', 'Nizami r.']",Köhnə tikili,5 / 5,75 m²,3.0,var,,var,,
5139,5132126,1350000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,,450 m²,8.0,var,var,var,6.5 sot,
5140,5066289,1900000,AZN,"['Xəzər r.', 'Buzovna q.']",Obyekt,,1200 m²,,var,var,yoxdur,,
5141,5184342,595000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,300 m²,5.0,var,,var,8 sot,
5142,4945093,1155000,AZN,"['Abşeron r.', 'Masazır q.']",Torpaq,,70 sot,,var,,,,
5143,5159145,900,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,6 / 14,100 m²,3.0,,,var,,
5144,4851297,110000,AZN,"['Abşeron r.', 'Məmmədli q.']",Yeni tikili,8 / 10,108 m²,3.0,var,,yoxdur,,
5145,5044722,14000,AZN,"['Neftçilər m.', 'Nizami r.']",Obyekt,,600 m²,,,,var,,
5146,5169467,5000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,4.0,,,var,7 sot,
5147,5236561,14000,AZN,[],Torpaq,,0.6 sot,,var,var,,,
5148,4968361,112500,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,4 / 5,36 m²,2.0,var,,var,,
5149,5234838,700,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,14 / 20,60 m²,2.0,,,var,,
5150,5214296,225000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,7 / 9,120 m²,4.0,var,var,var,,
5151,5235382,3500,AZN,"['Port Baku', 'Crescent Bay', 'Cavanşir körpüsü', 'Nəsimi r.']",Yeni tikili,3 / 31,150 m²,3.0,,,var,,
5152,5166727,1800,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Ofis,,185 m²,4.0,,,var,,Ev / Mənzil
5153,5155632,245000,AZN,['Yasamal r.'],Köhnə tikili,4 / 5,85 m²,3.0,var,,var,,
5154,4906782,320000,AZN,"['Memar Əcəmi m.', '20 Yanvar m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Yeni tikili,14 / 18,135 m²,3.0,yoxdur,,var,,
5155,4790935,135900,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Yeni tikili,14 / 14,80 m²,3.0,var,var,var,,
5156,5138356,4000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,315 m²,6.0,,,var,9 sot,
5157,5236104,1050,AZN,"['ASAN Xidmət №1', 'Nəsimi bazarı', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,8 / 10,70 m²,2.0,,,var,,
5158,5167923,750,AZN,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,3 / 20,80 m²,2.0,,,var,,
5159,5197788,1200,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,15 / 18,95 m²,2.0,,,var,,
5160,5195138,118000,AZN,['Xətai r.'],Yeni tikili,13 / 13,60 m²,2.0,yoxdur,,var,,
5161,5234691,1000,AZN,"['Bakı Musiqi Akademiyası', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Milli Konservatoriya', '28 May m.', 'Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', 'Qış parkı', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,13 / 20,90 m²,2.0,,,var,,
5162,5237736,850,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,4 / 16,75 m²,2.0,,,var,,
5163,5137036,5500,AZN,"['Sabunçu r.', 'Nardaran q.']",Həyət evi/Bağ evi,,150 m²,5.0,,,var,7 sot,
5164,5172642,470000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,5.0,var,,var,5 sot,
5165,5039511,62000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,3.6 sot,,var,,,,
5166,5231728,118500,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,4 / 5,45 m²,2.0,var,,var,,
5167,5165108,280000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,,var,4 sot,
5168,5202352,158000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,14 / 17,65 m²,2.0,var,var,var,,
5169,5117868,7800,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,2 / 4,80 m²,2.0,,,var,,
5170,5127782,498000,AZN,"['Səbail r.', 'Bayıl q.']",Yeni tikili,6 / 14,180 m²,4.0,var,var,yoxdur,,
5171,5236882,400000,AZN,[],Həyət evi/Bağ evi,,96 m²,3.0,var,,var,8.5 sot,
5172,5237501,165000,AZN,['Yasamal r.'],Yeni tikili,4 / 9,65 m²,2.0,var,,var,,
5173,5196478,350000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,15 / 22,105 m²,3.0,var,var,var,,
5174,4830260,235000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,9 / 10,108 m²,4.0,var,var,var,,
5175,5035967,277400,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,9 / 19,129 m²,3.0,var,,var,,
5176,5212976,200,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,190 m²,4.0,,,var,5 sot,
5177,5234125,700,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,2 / 5,80 m²,3.0,,,var,,
5178,5193891,750,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,3 / 9,70 m²,2.0,,,var,,
5179,4842535,345000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,17 / 18,160 m²,4.0,var,var,yoxdur,,
5180,5234963,1400,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,10 / 16,80 m²,2.0,,,var,,
5181,5234647,700,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,9 / 9,120 m²,4.0,,,var,,
5182,5236959,133000,AZN,"['Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,15 / 19,50 m²,2.0,var,,var,,
5183,5215130,400000,AZN,[],Həyət evi/Bağ evi,,213.1 m²,6.0,var,,var,10 sot,
5184,5199393,222000,AZN,"['Yasamal bazarı', 'İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,7 / 16,75 m²,3.0,var,var,var,,
5185,5152638,101000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,8 / 15,68 m²,3.0,var,,var,,
5186,5163286,425000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,5 / 16,135 m²,3.0,yoxdur,,var,,
5187,5183885,91000,AZN,[],Yeni tikili,3 / 16,55 m²,2.0,var,,var,,
5188,5187372,85000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,5 / 10,75 m²,3.0,yoxdur,,var,,
5189,5173319,490000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,18 / 19,186 m²,4.0,var,var,var,,
5190,5225599,480,AZN,"['Nəsimi m.', 'Binəqədi r.', '6-cı mikrorayon q.']",Köhnə tikili,4 / 5,40 m²,2.0,,,var,,
5191,5237443,500,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,10 / 20,35 m²,1.0,,,var,,
5192,5237806,139000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,2 / 18,65 m²,2.0,var,var,var,,
5193,5235950,250000,AZN,"['Azərbaycan Dövlət Neft və Sənaye Universiteti', '28 May m.', 'Bakı Musiqi Akademiyası', 'Milli Konservatoriya', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,6 / 18,65 m²,3.0,var,var,var,,
5194,5236430,224500,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,5 / 14,88 m²,3.0,var,,var,,
5195,5236540,230000,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,8 / 14,92 m²,3.0,var,,var,,
5196,4655655,8000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,,500 m²,6.0,,,var,24 sot,
5197,5033577,568000,AZN,"['Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,3 / 17,237 m²,4.0,yoxdur,,yoxdur,,
5198,5236246,195000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,14 / 19,108 m²,3.0,var,,var,,
5199,5235251,218000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,8 / 18,98 m²,2.0,yoxdur,,yoxdur,,
5200,5227567,169000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.']",Yeni tikili,6 / 15,60 m²,2.0,var,var,var,,
5201,4937142,156000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,5 / 12,71 m²,2.0,yoxdur,,yoxdur,,
5202,4061130,100,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,350 m²,6.0,,,var,12 sot,
5203,3899870,100,AZN,"['Nizami kinoteatrı', 'Sahil m.', 'Fəvvarələr meydanı', 'Xaqani bağı', 'Xalça Muzeyi', 'Səbail r.']",Köhnə tikili,2 / 5,122 m²,3.0,,,var,,
5204,5140385,480000,AZN,"['Elmlər Akademiyası m.', 'Hüseyn Cavid parkı', 'Yasamal r.']",Yeni tikili,16 / 17,125 m²,4.0,var,,var,,
5205,5219993,160000,AZN,"['Memar Əcəmi m.', '20 Yanvar m.', '8 Noyabr m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Köhnə tikili,4 / 5,65 m²,3.0,var,,var,,
5206,5236329,109000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,11 / 13,40 m²,2.0,yoxdur,,var,,
5207,4965418,115000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,8 / 9,65 m²,2.0,var,,var,,
5208,5235592,1350,AZN,"['28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Səməd Vurğun parkı', 'Bakı Musiqi Akademiyası', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,12 / 17,94 m²,2.0,,,var,,
5209,5236899,750,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Həyət evi/Bağ evi,,100 m²,5.0,,,var,1 sot,
5210,5225195,581000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,5 / 8,166 m²,4.0,yoxdur,,yoxdur,,
5211,5237880,169000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,9 / 16,75 m²,2.0,var,,var,,
5212,5223698,76000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Köhnə tikili,5 / 5,30 m²,2.0,var,,var,,
5213,5180248,500000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,8 / 16,152 m²,3.0,var,var,var,,
5214,5055757,384000,AZN,"['Elmlər Akademiyası m.', 'Hüseyn Cavid parkı', 'Yasamal r.']",Yeni tikili,12 / 16,170 m²,3.0,var,,var,,
5215,5236756,1500,AZN,"['İncəsənət və Mədəniyyət Un.', 'Mərkəzi Park', 'Elmlər Akademiyası m.', 'Nizami m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,8 / 16,140 m²,3.0,,,var,,
5216,4819175,1000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,14 / 18,68 m²,2.0,,,var,,
5217,5237832,324000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,5 / 17,120 m²,3.0,var,var,yoxdur,,
5218,4725417,270000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,180 m²,4.0,var,var,var,5 sot,
5219,4716511,370000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,4 / 16,110 m²,3.0,yoxdur,,var,,
5220,5156766,130,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,200 m²,4.0,,,var,10 sot,
5221,5235191,143000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,14 / 20,82 m²,2.0,var,var,var,,
5222,5237556,550000,AZN,"['Xəzər r.', 'Şimal DRES q.']",Həyət evi/Bağ evi,,160 m²,4.0,var,,var,9.5 sot,
5223,5234044,750000,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,4 / 6,105 m²,3.0,yoxdur,,var,,
5224,5101807,172000,AZN,"['Yasamal bazarı', 'İnşaatçılar m.', 'Yasamal r.']",Köhnə tikili,5 / 5,75 m²,3.0,var,,var,,
5225,5236425,118000,AZN,"['Xətai r.', 'Köhnə Günəşli q.']",Köhnə tikili,3 / 9,70 m²,2.0,var,var,var,,
5226,5235068,268000,AZN,"['Ayna Sultanova heykəli', 'Binəqədi r.']",Yeni tikili,9 / 16,145 m²,3.0,var,,yoxdur,,
5227,4609678,389000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,6 / 17,118 m²,3.0,yoxdur,,var,,
5228,5196684,184000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.']",Köhnə tikili,4 / 9,85 m²,3.0,var,var,var,,
5229,5218237,425000,AZN,"['Nizami m.', 'Beşmərtəbə', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,15 / 18,161 m²,3.0,var,var,yoxdur,,
5230,5222793,185000,AZN,"['DİM', 'Neftçi bazası', 'Gənclik m.', 'Nəsimi r.']",Köhnə tikili,4 / 5,75 m²,3.0,var,,var,,
5231,4005560,435000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,400 m²,6.0,var,,var,5 sot,
5232,4993931,9000000,AZN,"['İçəri Şəhər', 'Azneft meydanı', 'İçəri Şəhər m.', 'Filarmoniya bağı', 'Dövlət İdarəçilik Akademiyası', 'İqtisad Universiteti', 'Azərbaycan kinoteatrı', 'M.Ə.Sabir parkı', 'Səbail r.']",Obyekt,,900 m²,,var,var,var,,
5233,5212430,270000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,10 / 14,150 m²,3.0,yoxdur,,var,,
5234,5236304,750,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,,230 m²,5.0,,,var,0.5 sot,
